id,county,constituency_code,constituency,constituency_name,office_location,landmark,distance_from_landmark,clean_office_location,direction_type,direction_landmark,direction_distance,landmark_type,landmark_subtype,geocode_queries,geocode_query,latitude,longitude,geocode_method,geocode_confidence,accuracy_meters,formatted_address,successful_geocode_query,total_queries_tried,geocode_status,source,verified,notes,result_type,importance_score,geom,created_at,updated_at,verified_latitude,verified_longitude,verified_at,verifier_id,verification_source,contributor_image_url,confidence_score,created_from_contribution_id,image_url,submission_source,submission_method,verified_by,linked_contribution_ids,elevation_meters,isochrone_15min,isochrone_30min,isochrone_45min,landmark_normalized,landmark_source,walking_effort,geocode_verified,geocode_verified_at,multi_source_confidence
194,BOMET,194,SOTIK,SOTIK,Ministry of Agriculture,Opposite CDF Office,20,Ministry of Agriculture,opposite,CDF Office,,office,,"[""SOTIK IEBC office BOMET county Kenya"", ""Ministry of Agriculture, SOTIK, BOMET County, Kenya"", ""Ministry of Agriculture near Opposite CDF Office, BOMET County, Kenya""]",SOTIK IEBC office BOMET county Kenya,-0.6932394,35.1091699,multi_source_crossvalidated,0.82,500,Sotik Sub County Offices,SOTIK IEBC office BOMET county Kenya,3,resolved,multi_source_v8_ham,true,Consensus from 1 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E6100000921A7F47F98D4140A48EE964042FE6BF,2026-02-26 23:51:54.406441+00,2026-03-13 02:02:29.317423+00,,,,,,,82,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Opposite Cdf Office,PDF,moderate,true,2026-03-13 02:02:29.053061+00,0.82
59,MERU,59,SOUTH IMENTI,SOUTH IMENTI,Nkubu,Consolata Hospital Nkubu,2000,Nkubu,,,,Building,,"[""Nkubu opposite Consolata Hospital Nkubu, SOUTH IMENTI, MERU, Kenya"", ""Consolata Hospital Nkubu, SOUTH IMENTI, MERU, Kenya"", ""IEBC SOUTH IMENTI office, MERU, Kenya"", ""Nkubu, SOUTH IMENTI, MERU, Kenya"", ""SOUTH IMENTI IEBC office, MERU County, Kenya"", ""SOUTH IMENTI Town, MERU, Kenya""]","Nkubu near Consolata Hospital Nkubu, SOUTH IMENTI, MERU, Kenya",-0.05,37.65,multi_source_consensus,0.4,500,"PHC, Erichanatham,Near Veterinary Hospital, Kumilankulam, South Street, Erichanatham,Sivakasi,Virudhunagar,Tamil Nadu,626103,India","Nkubu near Consolata Hospital Nkubu, SOUTH IMENTI, MERU, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched SOUTH IMENTI to SOUTH IMENTI (Score 100).,single_source,0.4,0101000020E61000003333333333D342409A9999999999A9BF,2026-02-27 00:01:47.841394+00,2026-03-12 18:33:46.938253+00,,,,,,,40,,,,,,,,,,,Consolata Hospital Nkubu,PDF,moderate,true,2026-03-12 02:17:50.179139+00,0.4
262,KISII,262,SOUTH MUGIRANGO,SOUTH MUGIRANGO,Nyamarambe,DCC's Office,50,Nyamarambe,,,,Building,,"[""Nyamarambe opposite DCC's Office, SOUTH MUGIRANGO, KISII, Kenya"", ""DCC's Office, SOUTH MUGIRANGO, KISII, Kenya"", ""IEBC SOUTH MUGIRANGO office, KISII, Kenya"", ""Nyamarambe, SOUTH MUGIRANGO, KISII, Kenya"", ""SOUTH MUGIRANGO IEBC office, KISII County, Kenya"", ""SOUTH MUGIRANGO Town, KISII, Kenya""]","Nyamarambe near DCC's Office, SOUTH MUGIRANGO, KISII, Kenya",-0.7833,34.85,county_center_offset,0.5,500,"IEBC-Baringo South Office,30403,Kenya","Nyamarambe near DCC's Office, SOUTH MUGIRANGO, KISII, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched SOUTH MUGIRANGO to SOUTH MUGIRANGO (Score 100).,single_source,0.5,0101000020E6100000CDCCCCCCCC6C41401B9E5E29CB10E9BF,2026-02-26 23:53:49.729664+00,2026-03-12 18:04:39.25152+00,,,,,,,50,,,,,,,,,,,Dcc'S Office,PDF,moderate,false,,0.5
141,UASIN GISHU,141,SOY,SOY,"Meadows Plaza, opposite Sirikwa Hotel",Meadows Plaza,,"Meadows Plaza, Sirikwa Hotel",opposite,,,Building,,"[""Meadows Plaza, opposite Sirikwa Hotel opposite Meadows Plaza, SOY, UASIN GISHU, Kenya"", ""Meadows Plaza, SOY, UASIN GISHU, Kenya"", ""IEBC SOY office, UASIN GISHU, Kenya"", ""Meadows Plaza, opposite Sirikwa Hotel, SOY, UASIN GISHU, Kenya"", ""SOY IEBC office, UASIN GISHU County, Kenya"", ""SOY Town, UASIN GISHU, Kenya""]",,0.5,35.58333,nominatim,0.5,500,"Soy, Uasin Gishu, Kenya",,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched SOY to SOY (Score 100).,,,0101000020E61000004963B48EAACA4140000000000000E03F,2026-02-26 23:50:22.092733+00,2026-03-12 18:30:41.877212+00,,,,,,,,,,,,,,,,,,Meadows Plaza,PDF,moderate,false,,
289,NAIROBI,289,STAREHE,STAREHE,Nairobi-Central,Opposite Technical University of Kenya,0,Nairobi-Central,opposite,Technical University of Kenya,,Building,,"[""STAREHE IEBC office NAIROBI county Kenya"", ""Nairobi-Central, STAREHE, NAIROBI County, Kenya"", ""Nairobi-Central Opposite Technical University of Kenya, NAIROBI County, Kenya"", ""Opposite Technical University of Kenya, STAREHE, NAIROBI County, Kenya"", ""Nairobi-Central, NAIROBI County, Kenya"", ""STAREHE Town, NAIROBI County, Kenya""]",STAREHE IEBC office NAIROBI county Kenya,1.291496,36.825973,multi_source_crossvalidated_v8,0.54,500,Starehe Boys' Centre And School,STAREHE IEBC office NAIROBI county Kenya,6,verified_accurate,multi_source_v8_ham,true,Manually injected to complete 290-set.,single_source,0.549700831815864,0101000020E61000008330B77BB969424016A3AEB5F7A9F43F,2026-02-27 00:09:38.595912+00,2026-03-14 22:36:13.555814+00,,,,,,,54,,,,,,,,,,,Central Bank Of Kenya,API,moderate,false,,0.54
252,HOMA BAY,252,SUBA,SUBA,IEBC Office,Along Kiabuya-Magunga-Sindo Road,,,along,Along Kiabuya-Magunga-Sindo Road,,Building,,"[""SUBA IEBC office HOMA BAY county Kenya""]",SUBA IEBC office HOMA BAY county Kenya,-0.4253271,34.2079997,multi_source_crossvalidated,0.82,500,"Office of Births and Deaths, Department of Civil Registration, Ministry of State fir Immigration and Registration of Persons (Mbita and Suba District)",SUBA IEBC office HOMA BAY county Kenya,1,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched SUBA to None (Score 73).,multi_source_consensus,,0101000020E6100000F789F2BB9F1A4140B78F26288F38DBBF,2026-02-26 23:48:44.089113+00,2026-03-14 18:44:12.641185+00,,,,,,,82,,,,,,,,,,,Along Kiabuya-Magunga-Sindo Road,PDF,moderate,true,2026-03-14 18:44:12.053776+00,0.82
172,NAKURU,172,SUBUKIA,SUBUKIA,Behind top care hospital,Subukia-Nakuru Highway,100,top care hospital,behind,,,Building,,"[""Behind top care hospital opposite Subukia-Nakuru Highway, SUBUKIA, NAKURU, Kenya"", ""Subukia-Nakuru Highway, SUBUKIA, NAKURU, Kenya"", ""IEBC SUBUKIA office, NAKURU, Kenya"", ""Behind top care hospital, SUBUKIA, NAKURU, Kenya"", ""SUBUKIA IEBC office, NAKURU County, Kenya"", ""SUBUKIA Town, NAKURU, Kenya""]","IEBC SUBUKIA office, NAKURU, Kenya",-0.0667,36.15,multi_source_crossvalidated,0.78,500,"County Assembly of Nakuru,George Morara Road,Kenya","IEBC SUBUKIA office, NAKURU, Kenya",6,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched SUBUKIA to SUBUKIA (Score 100).,single_source,0.3625,0101000020E61000003333333333134240C1A8A44E4013B1BF,2026-02-26 22:50:49.003735+00,2026-03-13 02:19:10.797191+00,,,,,,,36,,,,,,,,,,,Subukia-Nakuru Highway,PDF,moderate,true,2026-03-12 02:33:49.672717+00,0.3625
255,MIGORI,255,SUNA EAST,SUNA EAST,Migori Town,IEBC County Office,,Migori,,,,Building,,"[""Migori Town opposite IEBC County Office, SUNA EAST, MIGORI, Kenya"", ""IEBC County Office, SUNA EAST, MIGORI, Kenya"", ""IEBC SUNA EAST office, MIGORI, Kenya"", ""Migori Town, SUNA EAST, MIGORI, Kenya"", ""SUNA EAST IEBC office, MIGORI County, Kenya"", ""SUNA EAST Town, MIGORI, Kenya""]","Migori Town near IEBC County Office, SUNA EAST, MIGORI, Kenya",-1.0581,34.4694,locationiq,0.35,500,"Isiolo,Isiolo County,East Kenya","Migori Town near IEBC County Office, SUNA EAST, MIGORI, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched SUNA EAST to SUNA EAST (Score 100).,single_source,0.35,0101000020E6100000075F984C153C4140925CFE43FAEDF0BF,2026-02-27 00:02:59.377221+00,2026-03-12 17:58:08.930307+00,,,,,,,35,,,,,,,,,,,Iebc County Office,PDF,moderate,false,,0.35
256,MIGORI,256,SUNA WEST,SUNA WEST,Migori Town,NCPB / Namba Junction,,Migori,,,,Building,,"[""Migori Town opposite NCPB / Namba Junction, SUNA WEST, MIGORI, Kenya"", ""NCPB / Namba Junction, SUNA WEST, MIGORI, Kenya"", ""IEBC SUNA WEST office, MIGORI, Kenya"", ""Migori Town, SUNA WEST, MIGORI, Kenya"", ""SUNA WEST IEBC office, MIGORI County, Kenya"", ""SUNA WEST Town, MIGORI, Kenya""]",,-1.0833,34.4167,county_center,0.3,500,Migori County Center,,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched SUNA WEST to SUNA WEST (Score 100).,,,0101000020E6100000211FF46C56354140DA1B7C613255F1BF,2026-02-26 23:53:33.071259+00,2026-03-12 20:07:38.737251+00,,,,,,,,,,,,,,,,,,Ncpb / Namba Junction,PDF,moderate,false,,
35,WAJIR,35,TARBAJ,TARBAJ,Tarbaj,Ward Administrator's Office,50,Tarbaj,,,,Building,,"[""Tarbaj opposite Ward Administrator's Office, TARBAJ, WAJIR, Kenya"", ""Ward Administrator's Office, TARBAJ, WAJIR, Kenya"", ""IEBC TARBAJ office, WAJIR, Kenya"", ""Tarbaj, TARBAJ, WAJIR, Kenya"", ""TARBAJ IEBC office, WAJIR County, Kenya"", ""TARBAJ Town, WAJIR, Kenya""]",,2.20805,40.11812,enhanced_constituency_center_offset,0.7,500,"Enhanced: Tarbaj, Wajir",,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched TARBAJ to TARBAJ (Score 100).,,,0101000020E61000007380608E1E0F444060764F1E16AA0140,2026-02-26 23:47:44.709217+00,2026-03-12 19:08:52.513781+00,,,,,,,,,,,,,,,,,,Ward Administrator'S Office,PDF,moderate,false,,
23,TAITA TAVETA,23,TAVETA,TAVETA,Next to Probation office Taveta,Probation Office Taveta,5,Taveta,next to,Probation Office Taveta,,office,,"[""TAVETA IEBC office TAITA TAVETA county Kenya"", ""Next to Probation office Taveta, TAVETA, TAITA TAVETA County, Kenya"", ""Next to Probation office Taveta Probation Office Taveta, TAITA TAVETA County, Kenya"", ""Probation Office Taveta, TAVETA, TAITA TAVETA County, Kenya"", ""Next to Probation  Taveta, TAITA TAVETA County, Kenya"", ""TAVETA Town, TAITA TAVETA County, Kenya""]","Next to Probation office Taveta, TAVETA, TAITA TAVETA County, Kenya",-3.4,37.6833,multi_source_crossvalidated_v8,0.78,500,Taveta,"Next to Probation office Taveta, TAVETA, TAITA TAVETA County, Kenya",6,resolved,multi_source_v8_ham,true,Consensus from 1 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E6100000ACADD85F76D742403333333333330BC0,2026-02-26 23:47:29.041361+00,2026-03-12 19:30:46.376326+00,,,,,,,78,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Taveta,API,moderate,true,2026-03-12 19:30:44.522484+00,0.78
225,BUSIA,225,TESO NORTH,TESO NORTH,DCC's Compound,Law Courts,2,'s Compound,,,,Building,,"[""DCC's Compound opposite Law Courts, TESO NORTH, BUSIA, Kenya"", ""Law Courts, TESO NORTH, BUSIA, Kenya"", ""IEBC TESO NORTH office, BUSIA, Kenya"", ""DCC's Compound, TESO NORTH, BUSIA, Kenya"", ""TESO NORTH IEBC office, BUSIA County, Kenya"", ""TESO NORTH Town, BUSIA, Kenya""]",,0.4608,34.1115,county_center,0.3,500,Busia County Center,,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched TESO NORTH to TESO NORTH (Score 100).,,,0101000020E610000083C0CAA1450E414092CB7F48BF7DDD3F,2026-02-26 23:52:36.399528+00,2026-03-12 19:54:26.790487+00,,,,,,,,,,,,,,,,,,Law Courts,PDF,moderate,false,,
226,BUSIA,226,TESO SOUTH,TESO SOUTH,DCC's Compound,DCC's Building,0,DCC's Compound,,,,Building,,"[""DCC's Compound opposite DCC's Building, TESO SOUTH, BUSIA, Kenya"", ""DCC's Building, TESO SOUTH, BUSIA, Kenya"", ""IEBC TESO SOUTH office, BUSIA, Kenya"", ""DCC's Compound, TESO SOUTH, BUSIA, Kenya"", ""TESO SOUTH IEBC office, BUSIA County, Kenya"", ""TESO SOUTH Town, BUSIA, Kenya""]",,0.4609,34.1116,county_center_offset,0.3,500,Busia County Center,,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched TESO SOUTH to TESO SOUTH (Score 100).,,,0101000020E6100000E71DA7E8480E4140567DAEB6627FDD3F,2026-02-26 23:52:37.440083+00,2026-03-14 22:37:25.525694+00,,,,,,,,,,,,,,,,,,Dcc'S Building,PDF,moderate,false,,
94,NYERI,94,TETU,TETU,Tetu Sub County Headquarters,DCC Offices / NGCDF Offices,50,Kiganjo Town Road,off,DCC Offices / NGCDF Offices,,government,,"[""TETU IEBC office NYERI county Kenya"", ""Tetu Sub County Headquarters, TETU, NYERI County, Kenya"", ""Tetu Sub County Headquarters DCC Offices / NGCDF Offices, NYERI County, Kenya"", ""DCC Offices / NGCDF Offices, TETU, NYERI County, Kenya"", ""Tetu Sub County Headquarters, NYERI County, Kenya"", ""TETU Town, NYERI County, Kenya""]","TETU Town, NYERI County, Kenya",-0.4503,36.9321,multi_source_crossvalidated_v8,0.78,500,Kiganjo Town Road,"TETU Town, NYERI County, Kenya",6,resolved,multi_source_v8_ham,true,Consensus from 1 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E6100000014D840D4F77424019E25817B7D1DCBF,2026-02-27 00:02:00.643388+00,2026-03-13 02:19:12.482057+00,,,,,,,78,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Dcc Offices / Ngcdf Offices,PDF,moderate,true,2026-03-12 20:45:10.163482+00,0.78
62,THARAKA - NITHI,62,THARAKA,THARAKA,"Marimanti Town, DCC Compound",DCC Offices,200,"Marimanti , Compound",,,,Building,,"[""Marimanti Town, DCC Compound opposite DCC Offices, THARAKA, THARAKA - NITHI, Kenya"", ""DCC Offices, THARAKA, THARAKA - NITHI, Kenya"", ""IEBC THARAKA office, THARAKA - NITHI, Kenya"", ""Marimanti Town, DCC Compound, THARAKA, THARAKA - NITHI, Kenya"", ""THARAKA IEBC office, THARAKA - NITHI County, Kenya"", ""THARAKA Town, THARAKA - NITHI, Kenya""]","DCC Offices, THARAKA, THARAKA - NITHI, Kenya",-0.10094,38.030629,provider_refined:locationiq,0.39375,500,"Municipal Head Office,Chuka,Tharaka-Nithi,East Kenya","DCC Offices, THARAKA, THARAKA - NITHI, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched THARAKA to THARAKA (Score 100).,single_source,0.39375,0101000020E610000093A7ACA6EB0343409EB5DB2E34D7B9BF,2026-02-27 00:01:49.865125+00,2026-03-12 18:26:28.346391+00,,,,,,,39,,,,,,,,,,,Dcc Offices,PDF,moderate,false,,0.39375
114,KIAMBU,114,THIKA TOWN,THIKA TOWN,Afc Building Thika,Buffalo Grill & Butchery,100,Afc Thika,,,,Building,,"[""Afc Building Thika opposite Buffalo Grill & Butchery, THIKA TOWN, KIAMBU, Kenya"", ""Buffalo Grill & Butchery, THIKA TOWN, KIAMBU, Kenya"", ""IEBC THIKA TOWN office, KIAMBU, Kenya"", ""Afc Building Thika, THIKA TOWN, KIAMBU, Kenya"", ""THIKA TOWN IEBC office, KIAMBU County, Kenya"", ""THIKA TOWN Town, KIAMBU, Kenya""]",,-1.0396,37.0693,provider_refined:nominatim,0.65,500,"BUFFALO GRILL AND BUTCHERY, Kenyatta Highway, Thika, Thika Town, Kiambu, 01000, Kenya",,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched THIKA TOWN to THIKA TOWN (Score 100).,,,0101000020E610000070CE88D2DE884240E0BE0E9C33A2F0BF,2026-02-27 00:02:07.642648+00,2026-03-12 20:10:52.280171+00,,,,,,,,,,,,,,,,,,Buffalo Grill & Butchery,PDF,moderate,false,,
157,BARINGO,157,TIATY,TIATY,Next To Ministry Of Education Offices-,Chemolingot,,Ministry Of Education Offices-,next to,,,Building,,"[""Next To Ministry Of Education Offices- opposite Chemolingot, TIATY, BARINGO, Kenya"", ""Chemolingot, TIATY, BARINGO, Kenya"", ""IEBC TIATY office, BARINGO, Kenya"", ""Next To Ministry Of Education Offices-, TIATY, BARINGO, Kenya"", ""TIATY IEBC office, BARINGO County, Kenya"", ""TIATY Town, BARINGO, Kenya""]","Next To Ministry Of Education Offices- opposite Chemolingot on the main road, TIATY, BARINGO, Kenya",1.1,35.9833,provider_refined:locationiq,0.345454545454545,500,"ELDORET MAIN STAGE,Uasin Gishu,30100,Kenya","Next To Ministry Of Education Offices- opposite Chemolingot on the main road, TIATY, BARINGO, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched TIATY to TIATY (Score 100).,single_source,0.345454545454545,0101000020E610000012143FC6DCFD41409A9999999999F13F,2026-02-26 23:50:45.440864+00,2026-03-12 18:02:33.772928+00,,,,,,,34,,,,,,,,,,,Chemolingot,PDF,moderate,false,,0.345454545454545
55,MERU,55,TIGANIA EAST,TIGANIA EAST,Muriri DCC Compound,DCC Office,100,Muriri Compound,,,,Building,,"[""Muriri DCC Compound opposite DCC Office, TIGANIA EAST, MERU, Kenya"", ""DCC Office, TIGANIA EAST, MERU, Kenya"", ""IEBC TIGANIA EAST office, MERU, Kenya"", ""Muriri DCC Compound, TIGANIA EAST, MERU, Kenya"", ""TIGANIA EAST IEBC office, MERU County, Kenya"", ""TIGANIA EAST Town, MERU, Kenya""]",,0.2167,37.9833,multi_source_consensus,0.3,500,Meru County Center,,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched TIGANIA EAST to TIGANIA EAST (Score 100).,,,0101000020E610000012143FC6DCFD42409487855AD3BCCB3F,2026-02-26 23:48:10.953845+00,2026-03-12 19:36:52.051845+00,,,,,,,,,,,,,,,,,,Dcc Office,PDF,moderate,true,2026-03-12 02:17:00.774588+00,0.78
54,MERU,54,TIGANIA WEST,TIGANIA WEST,Kianjai Town,Kianjai National Bank,100,Kianjai,,,,Building,,"[""Kianjai Town opposite Kianjai National Bank, TIGANIA WEST, MERU, Kenya"", ""Kianjai National Bank, TIGANIA WEST, MERU, Kenya"", ""IEBC TIGANIA WEST office, MERU, Kenya"", ""Kianjai Town, TIGANIA WEST, MERU, Kenya"", ""TIGANIA WEST IEBC office, MERU County, Kenya"", ""TIGANIA WEST Town, MERU, Kenya""]","Kianjai National Bank, TIGANIA WEST, MERU, Kenya",0.1833,37.8667,multi_source_consensus,0.466666666666667,500,"Kenya National Bureau of Statistics,Kapenguria Office Road,West Pokot","Kianjai National Bank, TIGANIA WEST, MERU, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched TIGANIA WEST to TIGANIA WEST (Score 100).,single_source,0.466666666666667,0101000020E6100000BBB88D06F0EE42409FABADD85F76C73F,2026-02-26 23:48:09.794741+00,2026-03-12 16:51:21.331692+00,,,,,,,46,,,,,,,,,,,Kianjai National Bank,PDF,moderate,true,2026-03-12 02:16:47.801183+00,0.466666666666667
151,NANDI,151,TINDERET,TINDERET,Senetwo Social Hall,Senetwo Primary School,,Senetwo Social Hall,,,,Building,,"[""Senetwo Social Hall opposite Senetwo Primary School, TINDERET, NANDI, Kenya"", ""Senetwo Primary School, TINDERET, NANDI, Kenya"", ""IEBC TINDERET office, NANDI, Kenya"", ""Senetwo Social Hall, TINDERET, NANDI, Kenya"", ""TINDERET IEBC office, NANDI County, Kenya"", ""TINDERET Town, NANDI, Kenya""]",,-2.21098397946632,40.1791608191317,provider_refined:locationiq,0.6,500,"Wema Social Hall, Tana River, Coast, Kenya",,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched TINDERET to TINDIRET (Score 88).,,,0101000020E61000009572E1BDEE1644405C4D5E5E18B001C0,2026-02-26 23:50:36.636439+00,2026-03-12 19:14:54.187676+00,,,,,,,,,,,,,,,,,,Senetwo Primary School,PDF,moderate,false,,
224,BUNGOMA,224,TONGAREN,TONGAREN,Within Bungoma North Sub-County National Government CDF Offices,National Government CDF Offices,,Within Bungoma North Sub-County National Government CDF Offices,,,,Building,,"[""Within Bungoma North Sub-County National Government CDF Offices opposite National Government CDF Offices, TONGAREN, BUNGOMA, Kenya"", ""National Government CDF Offices, TONGAREN, BUNGOMA, Kenya"", ""IEBC TONGAREN office, BUNGOMA, Kenya"", ""Within Bungoma North Sub-County National Government CDF Offices, TONGAREN, BUNGOMA, Kenya"", ""TONGAREN IEBC office, BUNGOMA County, Kenya"", ""TONGAREN Town, BUNGOMA, Kenya""]",,0.6867,34.62,multi_source_consensus,0.3,500,Bungoma County Center,,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched TONGAREN to TONGAREN (Score 100).,,,0101000020E61000008FC2F5285C4F4140EF38454772F9E53F,2026-02-26 23:52:35.399739+00,2026-03-13 02:19:02.394564+00,,,,,,,,,,,,,,,,,,National Government Cdf Offices,PDF,moderate,true,2026-03-12 02:41:17.130477+00,0.78
142,UASIN GISHU,142,TURBO,TURBO,"Within NCCK North headquarters, West Indies",NCCK North Headquarters,100,"Within NCCK North headquarters, West Indies",,,,Building,,"[""Within NCCK North headquarters, West Indies opposite NCCK North Headquarters, TURBO, UASIN GISHU, Kenya"", ""NCCK North Headquarters, TURBO, UASIN GISHU, Kenya"", ""IEBC TURBO office, UASIN GISHU, Kenya"", ""Within NCCK North headquarters, West Indies, TURBO, UASIN GISHU, Kenya"", ""TURBO IEBC office, UASIN GISHU County, Kenya"", ""TURBO Town, UASIN GISHU, Kenya""]","IEBC TURBO office, UASIN GISHU, Kenya",0.634569,35.04815,provider_refined:locationiq,0.38695652173913,500,"District Head Quarters,Oloo Street,Uasin Gishu,Eldoret,30100,Kenya","IEBC TURBO office, UASIN GISHU, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched TURBO to TURBO (Score 100).,single_source,0.38695652173913,0101000020E6100000B5A679C72986414009C6C1A5634EE43F,2026-02-26 23:50:23.360414+00,2026-03-12 17:17:31.783264+00,,,,,,,38,,,,,,,,,,,Ncck North Headquarters,PDF,moderate,false,,0.38695652173913
125,TURKANA,125,TURKANA CENTRAL,TURKANA CENTRAL,DCC's Compound Lodwar,Huduma Centre,10,DCC's Compound Lodwar,,Huduma Centre,,area,,"[""TURKANA CENTRAL IEBC office TURKANA county Kenya"", ""DCC's Compound Lodwar, TURKANA CENTRAL, TURKANA County, Kenya"", ""DCC's Compound Lodwar near Huduma Centre, TURKANA County, Kenya"", ""DCC's Compound Lodwar at Huduma Centre, TURKANA County, Kenya"", ""Huduma Centre, TURKANA CENTRAL, TURKANA County, Kenya"", ""DCC's Compound Lodwar, TURKANA County, Kenya"", ""TURKANA CENTRAL Town, TURKANA County, Kenya""]",TURKANA CENTRAL IEBC office TURKANA county Kenya,3.1117,35.5972,multi_source_crossvalidated_v8,0.78,500,"Wanjerere Tea Buying Centre,Murang`a,Central Kenya",TURKANA CENTRAL IEBC office TURKANA county Kenya,7,resolved,multi_source_v8_ham,true,Consensus from 1 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E6100000EA95B20C71CC4140A2B437F8C2E40840,2026-02-26 23:49:54.982283+00,2026-03-14 22:36:57.606374+00,,,,,,,78,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Huduma Centre,PDF,moderate,true,2026-03-12 20:47:26.770689+00,0.78
128,TURKANA,128,TURKANA EAST,TURKANA EAST,DCC's Compound Lokori,DCC's Office,5,DCC's Compound Lokori,off,DCC's Office,,office,,"[""TURKANA EAST IEBC office TURKANA county Kenya"", ""DCC's Compound Lokori, TURKANA EAST, TURKANA County, Kenya"", ""DCC's Compound Lokori DCC's Office, TURKANA County, Kenya"", ""DCC's Office, TURKANA EAST, TURKANA County, Kenya"", ""DCC's Compound Lokori, TURKANA County, Kenya"", ""TURKANA EAST Town, TURKANA County, Kenya""]","DCC's Office, TURKANA EAST, TURKANA County, Kenya",2.2,36.1833,multi_source_crossvalidated_v8,0.78,500,"Kapa Oil,Old Mombasa Road,Machakos,East Kenya,74416","DCC's Office, TURKANA EAST, TURKANA County, Kenya",6,resolved,multi_source_v8_ham,true,Consensus from 3 sources: geocode_xyz. Spread: 0.00km,multi_source_consensus,0.78,0101000020E6100000ACADD85F761742409A99999999990140,2026-02-26 23:49:59.772296+00,2026-03-14 22:37:00.378596+00,,,,,,,78,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Dcc'S Office,PDF,moderate,true,2026-03-12 21:10:38.556319+00,0.78
123,TURKANA,123,TURKANA NORTH,TURKANA NORTH,DCC's Compound Lokitaung',DCC's Office,10,DCC's Compound Lokitaung',off,DCC's Office,,office,,"[""TURKANA NORTH IEBC office TURKANA county Kenya"", ""DCC's Compound Lokitaung', TURKANA NORTH, TURKANA County, Kenya"", ""DCC's Compound Lokitaung' near DCC's Office, TURKANA County, Kenya""]",TURKANA NORTH IEBC office TURKANA county Kenya,3.1064734,35.5427998,multi_source_crossvalidated,0.82,500,Turkana County Government Offices,TURKANA NORTH IEBC office TURKANA county Kenya,3,resolved,multi_source_v8_ham,true,Consensus from 3 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E61000003EA3BE767AC54140C326D7B90EDA0840,2026-02-26 23:49:52.604894+00,2026-03-14 22:37:04.399481+00,,,,,,,82,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Dcc'S Office,PDF,moderate,true,2026-03-14 08:00:01.854029+00,0.82
